Date,y,dayofweek,month,dayofyear,weekofyear,is_weekend,lag_1,lag_7,lag_14,lag_28,lag_365,roll_mean_7,roll_mean_28
2011-09-16,768,4,9,259,37,0,773.0,770.0,765.0,774.0,762.0,777.7142857142857,781.3928571428571
2011-09-17,790,5,9,260,37,1,768.0,787.0,809.0,803.0,797.0,777.4285714285714,781.1785714285714
2011-09-18,773,6,9,261,37,1,790.0,780.0,781.0,796.0,774.0,777.8571428571429,780.7142857142857
2011-09-19,787,0,9,262,38,0,773.0,784.0,782.0,780.0,754.0,776.8571428571429,779.8928571428571
2011-09-20,778,1,9,263,38,0,787.0,775.0,781.0,792.0,775.0,777.2857142857143,780.1428571428571
2011-09-21,780,2,9,264,38,0,778.0,775.0,766.0,781.0,763.0,777.7142857142857,779.6428571428571
2011-09-22,756,3,9,265,38,0,780.0,773.0,780.0,776.0,756.0,778.4285714285714,779.6071428571429
2011-09-23,761,4,9,266,38,0,756.0,768.0,770.0,794.0,766.0,776.0,778.8928571428571
2011-09-24,783,5,9,267,38,1,761.0,790.0,787.0,767.0,774.0,775.0,777.7142857142857
2011-09-25,773,6,9,268,38,1,783.0,773.0,780.0,789.0,775.0,774.0,778.2857142857143
2011-09-26,778,0,9,269,39,0,773.0,787.0,784.0,775.0,764.0,774.0,777.7142857142857
2011-09-27,776,1,9,270,39,0,778.0,778.0,775.0,775.0,782.0,772.7142857142857,777.8214285714286
2011-09-28,765,2,9,271,39,0,776.0,780.0,775.0,795.0,762.0,772.4285714285714,777.8571428571429
2011-09-29,779,3,9,272,39,0,765.0,756.0,773.0,774.0,774.0,770.2857142857143,776.7857142857143
2011-09-30,761,4,9,273,39,0,779.0,761.0,768.0,765.0,763.0,773.5714285714286,776.9642857142857
2011-10-01,772,5,10,274,39,1,761.0,783.0,790.0,809.0,776.0,773.5714285714286,776.8214285714286
2011-10-02,778,6,10,275,39,1,772.0,773.0,773.0,781.0,775.0,772.0,775.5
2011-10-03,771,0,10,276,40,0,778.0,778.0,787.0,782.0,776.0,772.7142857142857,775.3928571428571
2011-10-04,771,1,10,277,40,0,771.0,776.0,778.0,781.0,757.0,771.7142857142857,775.0
2011-10-05,778,2,10,278,40,0,771.0,765.0,780.0,766.0,753.0,771.0,774.6428571428571
2011-10-06,784,3,10,279,40,0,778.0,779.0,756.0,780.0,773.0,772.8571428571429,775.0714285714286
2011-10-07,757,4,10,280,40,0,784.0,761.0,761.0,770.0,770.0,773.5714285714286,775.2142857142857
2011-10-08,779,5,10,281,40,1,757.0,772.0,783.0,787.0,761.0,773.0,774.75
2011-10-09,770,6,10,282,40,1,779.0,778.0,773.0,780.0,765.0,774.0,774.4642857142857
2011-10-10,783,0,10,283,41,0,770.0,771.0,778.0,784.0,771.0,772.8571428571429,774.1071428571429
2011-10-11,774,1,10,284,41,0,783.0,771.0,776.0,775.0,777.0,774.5714285714286,774.0714285714286
2011-10-12,776,2,10,285,41,0,774.0,778.0,765.0,775.0,769.0,775.0,774.0357142857143
2011-10-13,761,3,10,286,41,0,776.0,784.0,779.0,773.0,773.0,774.7142857142857,774.0714285714286
2011-10-14,762,4,10,287,41,0,761.0,757.0,761.0,768.0,766.0,771.4285714285714,773.6428571428571
2011-10-15,763,5,10,288,41,1,762.0,779.0,772.0,790.0,779.0,772.1428571428571,773.4285714285714
2011-10-16,754,6,10,289,41,1,763.0,770.0,778.0,773.0,770.0,769.8571428571429,772.4642857142857
2011-10-17,759,0,10,290,42,0,754.0,783.0,771.0,787.0,771.0,767.5714285714286,771.7857142857143
2011-10-18,783,1,10,291,42,0,759.0,774.0,771.0,778.0,757.0,764.1428571428571,770.7857142857143
2011-10-19,774,2,10,292,42,0,783.0,776.0,778.0,780.0,762.0,765.4285714285714,770.9642857142857
2011-10-20,786,3,10,293,42,0,774.0,761.0,784.0,756.0,767.0,765.1428571428571,770.75
2011-10-21,786,4,10,294,42,0,786.0,762.0,757.0,761.0,753.0,768.7142857142857,771.8214285714286
2011-10-22,783,5,10,295,42,1,786.0,763.0,779.0,783.0,764.0,772.1428571428571,772.7142857142857
2011-10-23,760,6,10,296,42,1,783.0,754.0,770.0,773.0,768.0,775.0,772.7142857142857
2011-10-24,784,0,10,297,43,0,760.0,759.0,783.0,778.0,773.0,775.8571428571429,772.25
2011-10-25,785,1,10,298,43,0,784.0,783.0,774.0,776.0,766.0,779.4285714285714,772.4642857142857
2011-10-26,791,2,10,299,43,0,785.0,774.0,776.0,765.0,759.0,779.7142857142857,772.7857142857143
2011-10-27,772,3,10,300,43,0,791.0,786.0,761.0,779.0,752.0,782.1428571428571,773.7142857142857
2011-10-28,772,4,10,301,43,0,772.0,786.0,762.0,761.0,766.0,780.1428571428571,773.4642857142857
2011-10-29,783,5,10,302,43,1,772.0,783.0,763.0,772.0,778.0,778.1428571428571,773.8571428571429
2011-10-30,778,6,10,303,43,1,783.0,760.0,754.0,778.0,758.0,778.1428571428571,774.25
2011-10-31,791,0,10,304,44,0,778.0,784.0,759.0,771.0,765.0,780.7142857142857,774.25
2011-11-01,752,1,11,305,44,0,791.0,785.0,783.0,771.0,772.0,781.7142857142857,774.9642857142857
2011-11-02,774,2,11,306,44,0,752.0,791.0,774.0,778.0,766.0,777.0,774.2857142857143
2011-11-03,802,3,11,307,44,0,774.0,772.0,786.0,784.0,768.0,774.5714285714286,774.1428571428571
2011-11-04,793,4,11,308,44,0,802.0,772.0,786.0,757.0,769.0,778.8571428571429,774.7857142857143
2011-11-05,794,5,11,309,44,1,793.0,783.0,783.0,779.0,771.0,781.8571428571429,776.0714285714286
2011-11-06,783,6,11,310,44,1,794.0,778.0,760.0,770.0,778.0,783.4285714285714,776.6071428571429
2011-11-07,771,0,11,311,45,0,783.0,791.0,784.0,783.0,777.0,784.1428571428571,777.0714285714286
2011-11-08,802,1,11,312,45,0,771.0,752.0,785.0,774.0,777.0,781.2857142857143,776.6428571428571
2011-11-09,798,2,11,313,45,0,802.0,774.0,791.0,776.0,779.0,788.4285714285714,777.6428571428571
2011-11-10,783,3,11,314,45,0,798.0,802.0,772.0,761.0,783.0,791.8571428571429,778.4285714285714
2011-11-11,775,4,11,315,45,0,783.0,793.0,772.0,762.0,769.0,789.1428571428571,779.2142857142857
2011-11-12,781,5,11,316,45,1,775.0,794.0,783.0,763.0,782.0,786.5714285714286,779.6785714285714
2011-11-13,777,6,11,317,45,1,781.0,783.0,778.0,754.0,780.0,784.7142857142857,780.3214285714286
2011-11-14,783,0,11,318,46,0,777.0,771.0,791.0,759.0,771.0,783.8571428571429,781.1428571428571
2011-11-15,770,1,11,319,46,0,783.0,802.0,752.0,783.0,773.0,785.5714285714286,782.0
2011-11-16,800,2,11,320,46,0,770.0,798.0,774.0,774.0,771.0,781.0,781.5357142857143
2011-11-17,803,3,11,321,46,0,800.0,783.0,802.0,786.0,791.0,781.2857142857143,782.4642857142857
2011-11-18,783,4,11,322,46,0,803.0,775.0,793.0,786.0,786.0,784.1428571428571,783.0714285714286
2011-11-19,802,5,11,323,46,1,783.0,781.0,794.0,783.0,805.0,785.2857142857143,782.9642857142857
2011-11-20,779,6,11,324,46,1,802.0,777.0,783.0,760.0,800.0,788.2857142857143,783.6428571428571
2011-11-21,770,0,11,325,47,0,779.0,783.0,771.0,784.0,764.0,788.5714285714286,784.3214285714286
2011-11-22,821,1,11,326,47,0,770.0,770.0,802.0,785.0,797.0,786.7142857142857,783.8214285714286
2011-11-23,796,2,11,327,47,0,821.0,800.0,798.0,791.0,777.0,794.0,785.1071428571429
2011-11-24,805,3,11,328,47,0,796.0,803.0,783.0,772.0,770.0,793.4285714285714,785.2857142857143
2011-11-25,801,4,11,329,47,0,805.0,783.0,775.0,772.0,778.0,793.7142857142857,786.4642857142857
2011-11-26,804,5,11,330,47,1,801.0,802.0,781.0,783.0,800.0,796.2857142857143,787.5
2011-11-27,799,6,11,331,47,1,804.0,779.0,777.0,778.0,785.0,796.5714285714286,788.25
2011-11-28,797,0,11,332,48,0,799.0,770.0,783.0,791.0,788.0,799.4285714285714,789.0
2011-11-29,798,1,11,333,48,0,797.0,821.0,770.0,752.0,797.0,803.2857142857143,789.2142857142857
2011-11-30,797,2,11,334,48,0,798.0,796.0,800.0,774.0,801.0,800.0,790.8571428571429
2011-12-01,800,3,12,335,48,0,797.0,805.0,803.0,802.0,783.0,800.1428571428571,791.6785714285714
2011-12-02,792,4,12,336,48,0,800.0,801.0,783.0,793.0,795.0,799.4285714285714,791.6071428571429
2011-12-03,796,5,12,337,48,1,792.0,804.0,802.0,794.0,794.0,798.1428571428571,791.5714285714286
2011-12-04,812,6,12,338,48,1,796.0,799.0,779.0,783.0,792.0,797.0,791.6428571428571
2011-12-05,800,0,12,339,49,0,812.0,797.0,770.0,771.0,802.0,798.8571428571429,792.6785714285714
2011-12-06,796,1,12,340,49,0,800.0,798.0,821.0,802.0,783.0,799.2857142857143,793.7142857142857
2011-12-07,803,2,12,341,49,0,796.0,797.0,796.0,798.0,785.0,799.0,793.5
2011-12-08,810,3,12,342,49,0,803.0,800.0,805.0,783.0,792.0,799.8571428571429,793.6785714285714
2011-12-09,799,4,12,343,49,0,810.0,792.0,801.0,775.0,808.0,801.2857142857143,794.6428571428571
2011-12-10,823,5,12,344,49,1,799.0,796.0,804.0,781.0,799.0,802.2857142857143,795.5
2011-12-11,820,6,12,345,49,1,823.0,812.0,799.0,777.0,789.0,806.1428571428571,797.0
2011-12-12,800,0,12,346,50,0,820.0,800.0,797.0,783.0,811.0,807.2857142857143,798.5357142857143
2011-12-13,824,1,12,347,50,0,800.0,796.0,798.0,770.0,799.0,807.2857142857143,799.1428571428571
2011-12-14,803,2,12,348,50,0,824.0,803.0,797.0,800.0,805.0,811.2857142857143,801.0714285714286
2011-12-15,807,3,12,349,50,0,803.0,810.0,800.0,803.0,790.0,811.2857142857143,801.1785714285714
2011-12-16,819,4,12,350,50,0,807.0,799.0,792.0,783.0,808.0,810.8571428571429,801.3214285714286
2011-12-17,805,5,12,351,50,1,819.0,823.0,796.0,802.0,813.0,813.7142857142857,802.6071428571429
2011-12-18,809,6,12,352,50,1,805.0,820.0,812.0,779.0,816.0,811.1428571428571,802.7142857142857
2011-12-19,813,0,12,353,51,0,809.0,800.0,800.0,770.0,819.0,809.5714285714286,803.7857142857143
2011-12-20,796,1,12,354,51,0,813.0,824.0,796.0,821.0,803.0,811.4285714285714,805.3214285714286
2011-12-21,830,2,12,355,51,0,796.0,803.0,803.0,796.0,811.0,807.4285714285714,804.4285714285714
2011-12-22,820,3,12,356,51,0,830.0,807.0,810.0,805.0,805.0,811.2857142857143,805.6428571428571
2011-12-23,817,4,12,357,51,0,820.0,819.0,799.0,801.0,808.0,813.1428571428571,806.1785714285714
2011-12-24,824,5,12,358,51,1,817.0,805.0,823.0,804.0,803.0,812.8571428571429,806.75
2011-12-25,813,6,12,359,51,1,824.0,809.0,820.0,799.0,812.0,815.5714285714286,807.4642857142857
2011-12-26,825,0,12,360,52,0,813.0,813.0,800.0,797.0,799.0,816.1428571428571,807.9642857142857
2011-12-27,804,1,12,361,52,0,825.0,796.0,824.0,798.0,831.0,817.8571428571429,808.9642857142857
2011-12-28,820,2,12,362,52,0,804.0,830.0,803.0,797.0,801.0,819.0,809.1785714285714
2011-12-29,824,3,12,363,52,0,820.0,820.0,807.0,800.0,823.0,817.5714285714286,810.0
2011-12-30,806,4,12,364,52,0,824.0,817.0,819.0,792.0,828.0,818.1428571428571,810.8571428571429
2011-12-31,824,5,12,365,52,1,806.0,824.0,805.0,796.0,822.0,816.5714285714286,811.3571428571429
2012-01-01,829,6,1,1,52,1,824.0,813.0,809.0,812.0,833.0,816.5714285714286,812.3571428571429
2012-01-02,833,0,1,2,1,0,829.0,825.0,813.0,800.0,800.0,818.8571428571429,812.9642857142857
2012-01-03,836,1,1,3,1,0,833.0,804.0,796.0,796.0,820.0,820.0,814.1428571428571
2012-01-04,832,2,1,4,1,0,836.0,820.0,830.0,803.0,807.0,824.5714285714286,815.5714285714286
2012-01-05,832,3,1,5,1,0,832.0,824.0,820.0,810.0,811.0,826.2857142857143,816.6071428571429
2012-01-06,834,4,1,6,1,0,832.0,806.0,817.0,799.0,820.0,827.4285714285714,817.3928571428571
2012-01-07,819,5,1,7,1,1,834.0,824.0,824.0,823.0,807.0,831.4285714285714,818.6428571428571
2012-01-08,824,6,1,8,1,1,819.0,829.0,813.0,820.0,828.0,830.7142857142857,818.5
2012-01-09,825,0,1,9,2,0,824.0,833.0,825.0,800.0,833.0,830.0,818.6428571428571
2012-01-10,844,1,1,10,2,0,825.0,836.0,804.0,824.0,807.0,828.8571428571429,819.5357142857143
2012-01-11,839,2,1,11,2,0,844.0,832.0,820.0,803.0,823.0,830.0,820.25
2012-01-12,845,3,1,12,2,0,839.0,832.0,824.0,807.0,844.0,831.0,821.5357142857143
2012-01-13,847,4,1,13,2,0,845.0,834.0,806.0,819.0,823.0,832.8571428571429,822.8928571428571
2012-01-14,848,5,1,14,2,1,847.0,819.0,824.0,805.0,832.0,834.7142857142857,823.8928571428571
2012-01-15,842,6,1,15,2,1,848.0,824.0,829.0,809.0,847.0,838.8571428571429,825.4285714285714
2012-01-16,853,0,1,16,3,0,842.0,825.0,833.0,813.0,827.0,841.4285714285714,826.6071428571429
2012-01-17,843,1,1,17,3,0,853.0,844.0,836.0,796.0,846.0,845.4285714285714,828.0357142857143
2012-01-18,839,2,1,18,3,0,843.0,839.0,832.0,830.0,852.0,845.2857142857143,829.7142857142857
2012-01-19,850,3,1,19,3,0,839.0,845.0,832.0,820.0,829.0,845.2857142857143,830.0357142857143
2012-01-20,834,4,1,20,3,0,850.0,847.0,834.0,817.0,846.0,846.0,831.1071428571429
2012-01-21,839,5,1,21,3,1,834.0,848.0,819.0,824.0,852.0,844.1428571428571,831.7142857142857
2012-01-22,864,6,1,22,3,1,839.0,842.0,824.0,813.0,829.0,842.8571428571429,832.25
2012-01-23,848,0,1,23,4,0,864.0,853.0,825.0,825.0,842.0,846.0,834.0714285714286
2012-01-24,849,1,1,24,4,0,848.0,843.0,844.0,804.0,853.0,845.2857142857143,834.8928571428571
2012-01-25,841,2,1,25,4,0,849.0,839.0,839.0,820.0,849.0,846.1428571428571,836.5
2012-01-26,860,3,1,26,4,0,841.0,850.0,845.0,824.0,822.0,846.4285714285714,837.25
2012-01-27,868,4,1,27,4,0,860.0,834.0,847.0,806.0,842.0,847.8571428571429,838.5357142857143
2012-01-28,852,5,1,28,4,1,868.0,839.0,848.0,824.0,845.0,852.7142857142857,840.75
2012-01-29,850,6,1,29,4,1,852.0,864.0,842.0,829.0,858.0,854.5714285714286,841.75
2012-01-30,854,0,1,30,5,0,850.0,848.0,853.0,833.0,832.0,852.5714285714286,842.5
2012-01-31,865,1,1,31,5,0,854.0,849.0,843.0,836.0,839.0,853.4285714285714,843.25
2012-02-01,857,2,2,32,5,0,865.0,841.0,839.0,832.0,842.0,855.7142857142857,844.2857142857143
2012-02-02,862,3,2,33,5,0,857.0,860.0,850.0,832.0,852.0,858.0,845.1785714285714
2012-02-03,853,4,2,34,5,0,862.0,868.0,834.0,834.0,841.0,858.2857142857143,846.25
2012-02-04,851,5,2,35,5,1,853.0,852.0,839.0,819.0,862.0,856.1428571428571,846.9285714285714
2012-02-05,854,6,2,36,5,1,851.0,850.0,864.0,824.0,864.0,856.0,848.0714285714286
2012-02-06,859,0,2,37,6,0,854.0,854.0,848.0,825.0,864.0,856.5714285714286,849.1428571428571
2012-02-07,857,1,2,38,6,0,859.0,865.0,849.0,844.0,870.0,857.2857142857143,850.3571428571429
2012-02-08,835,2,2,39,6,0,857.0,857.0,841.0,839.0,859.0,856.1428571428571,850.8214285714286
2012-02-09,867,3,2,40,6,0,835.0,862.0,860.0,845.0,856.0,853.0,850.6785714285714
2012-02-10,847,4,2,41,6,0,867.0,853.0,868.0,847.0,856.0,853.7142857142857,851.4642857142857
2012-02-11,854,5,2,42,6,1,847.0,851.0,852.0,848.0,870.0,852.8571428571429,851.4642857142857
2012-02-12,871,6,2,43,6,1,854.0,854.0,850.0,842.0,868.0,853.2857142857143,851.6785714285714
2012-02-13,879,0,2,44,7,0,871.0,859.0,854.0,853.0,851.0,855.7142857142857,852.7142857142857
2012-02-14,878,1,2,45,7,0,879.0,857.0,865.0,843.0,857.0,858.5714285714286,853.6428571428571
2012-02-15,866,2,2,46,7,0,878.0,835.0,857.0,839.0,851.0,861.5714285714286,854.8928571428571
2012-02-16,878,3,2,47,7,0,866.0,867.0,862.0,850.0,880.0,866.0,855.8571428571429
2012-02-17,866,4,2,48,7,0,878.0,847.0,853.0,834.0,863.0,867.5714285714286,856.8571428571429
2012-02-18,856,5,2,49,7,1,866.0,854.0,851.0,839.0,859.0,870.2857142857143,858.0
2012-02-19,855,6,2,50,7,1,856.0,871.0,854.0,864.0,859.0,870.5714285714286,858.6071428571429
2012-02-20,861,0,2,51,8,0,855.0,879.0,859.0,848.0,880.0,868.2857142857143,858.2857142857143
2012-02-21,863,1,2,52,8,0,861.0,878.0,857.0,849.0,850.0,865.7142857142857,858.75
2012-02-22,866,2,2,53,8,0,863.0,866.0,835.0,841.0,867.0,863.5714285714286,859.25
2012-02-23,859,3,2,54,8,0,866.0,878.0,867.0,860.0,873.0,863.5714285714286,860.1428571428571
2012-02-24,871,4,2,55,8,0,859.0,866.0,847.0,868.0,865.0,860.8571428571429,860.1071428571429
2012-02-25,881,5,2,56,8,1,871.0,856.0,854.0,852.0,876.0,861.5714285714286,860.2142857142857
2012-02-26,857,6,2,57,8,1,881.0,855.0,871.0,850.0,866.0,865.1428571428571,861.25
2012-02-27,891,0,2,58,9,0,857.0,861.0,879.0,854.0,874.0,865.4285714285714,861.5
2012-02-28,865,1,2,59,9,0,891.0,863.0,878.0,865.0,872.0,869.7142857142857,862.8214285714286
2012-02-29,873,2,2,60,9,0,865.0,866.0,866.0,857.0,866.0,870.0,862.8214285714286
2012-03-01,886,3,3,61,9,0,873.0,859.0,878.0,862.0,860.0,871.0,863.3928571428571
2012-03-02,874,4,3,62,9,0,886.0,871.0,866.0,853.0,863.0,874.8571428571429,864.25
2012-03-03,871,5,3,63,9,1,874.0,881.0,856.0,851.0,867.0,875.2857142857143,865.0
2012-03-04,882,6,3,64,9,1,871.0,857.0,855.0,854.0,879.0,873.8571428571429,865.7142857142857
2012-03-05,870,0,3,65,10,0,882.0,891.0,861.0,859.0,862.0,877.4285714285714,866.7142857142857
2012-03-06,869,1,3,66,10,0,870.0,865.0,863.0,857.0,889.0,874.4285714285714,867.1071428571429
2012-03-07,866,2,3,67,10,0,869.0,873.0,866.0,835.0,873.0,875.0,867.5357142857143
2012-03-08,884,3,3,68,10,0,866.0,886.0,859.0,867.0,866.0,874.0,868.6428571428571
2012-03-09,886,4,3,69,10,0,884.0,874.0,871.0,847.0,874.0,873.7142857142857,869.25
2012-03-10,895,5,3,70,10,1,886.0,871.0,881.0,854.0,875.0,875.4285714285714,870.6428571428571
2012-03-11,883,6,3,71,10,1,895.0,882.0,857.0,871.0,874.0,878.8571428571429,872.1071428571429
2012-03-12,878,0,3,72,11,0,883.0,870.0,891.0,879.0,879.0,879.0,872.5357142857143
2012-03-13,876,1,3,73,11,0,878.0,869.0,865.0,878.0,853.0,880.1428571428571,872.5
2012-03-14,878,2,3,74,11,0,876.0,866.0,873.0,866.0,876.0,881.1428571428571,872.4285714285714
2012-03-15,881,3,3,75,11,0,878.0,884.0,886.0,878.0,851.0,882.8571428571429,872.8571428571429
2012-03-16,885,4,3,76,11,0,881.0,886.0,874.0,866.0,868.0,882.4285714285714,872.9642857142857
2012-03-17,870,5,3,77,11,1,885.0,895.0,871.0,856.0,885.0,882.2857142857143,873.6428571428571
2012-03-18,876,6,3,78,11,1,870.0,883.0,882.0,855.0,862.0,878.7142857142857,874.1428571428571
2012-03-19,875,0,3,79,12,0,876.0,878.0,870.0,861.0,875.0,877.7142857142857,874.8928571428571
2012-03-20,881,1,3,80,12,0,875.0,876.0,869.0,863.0,868.0,877.2857142857143,875.3928571428571
2012-03-21,883,2,3,81,12,0,881.0,878.0,866.0,866.0,857.0,878.0,876.0357142857143
2012-03-22,856,3,3,82,12,0,883.0,881.0,884.0,859.0,873.0,878.7142857142857,876.6428571428571
2012-03-23,885,4,3,83,12,0,856.0,885.0,886.0,871.0,876.0,875.1428571428571,876.5357142857143
2012-03-24,875,5,3,84,12,1,885.0,870.0,895.0,881.0,859.0,875.1428571428571,877.0357142857143
2012-03-25,884,6,3,85,12,1,875.0,876.0,883.0,857.0,868.0,875.8571428571429,876.8214285714286
2012-03-26,876,0,3,86,13,0,884.0,875.0,878.0,891.0,853.0,877.0,877.7857142857143
2012-03-27,883,1,3,87,13,0,876.0,881.0,876.0,865.0,876.0,877.1428571428571,877.25
2012-03-28,887,2,3,88,13,0,883.0,883.0,878.0,873.0,875.0,877.4285714285714,877.8928571428571
2012-03-29,884,3,3,89,13,0,887.0,856.0,881.0,886.0,886.0,878.0,878.3928571428571
2012-03-30,859,4,3,90,13,0,884.0,885.0,885.0,874.0,858.0,882.0,878.3214285714286
2012-03-31,884,5,3,91,13,1,859.0,875.0,870.0,871.0,865.0,878.2857142857143,877.7857142857143
2012-04-01,884,6,4,92,13,1,884.0,884.0,876.0,882.0,892.0,879.5714285714286,878.25
2012-04-02,876,0,4,93,14,0,884.0,876.0,875.0,870.0,884.0,879.5714285714286,878.3214285714286
2012-04-03,882,1,4,94,14,0,876.0,883.0,881.0,869.0,889.0,879.5714285714286,878.5357142857143
2012-04-04,885,2,4,95,14,0,882.0,887.0,883.0,866.0,878.0,879.4285714285714,879.0
2012-04-05,863,3,4,96,14,0,885.0,884.0,856.0,884.0,880.0,879.1428571428571,879.6785714285714
2012-04-06,885,4,4,97,14,0,863.0,859.0,885.0,886.0,865.0,876.1428571428571,878.9285714285714
2012-04-07,879,5,4,98,14,1,885.0,884.0,875.0,895.0,888.0,879.8571428571429,878.8928571428571
2012-04-08,883,6,4,99,14,1,879.0,884.0,884.0,883.0,871.0,879.1428571428571,878.3214285714286
2012-04-09,882,0,4,100,15,0,883.0,876.0,876.0,878.0,859.0,879.0,878.3214285714286
2012-04-10,896,1,4,101,15,0,882.0,882.0,883.0,876.0,890.0,879.8571428571429,878.4642857142857
2012-04-11,880,2,4,102,15,0,896.0,885.0,887.0,878.0,876.0,881.8571428571429,879.1785714285714
2012-04-12,873,3,4,103,15,0,880.0,863.0,884.0,881.0,877.0,881.1428571428571,879.25
2012-04-13,866,4,4,104,15,0,873.0,885.0,859.0,885.0,866.0,882.5714285714286,878.9642857142857
2012-04-14,877,5,4,105,15,1,866.0,879.0,884.0,870.0,881.0,879.8571428571429,878.2857142857143
2012-04-15,861,6,4,106,15,1,877.0,883.0,884.0,876.0,878.0,879.5714285714286,878.5357142857143
2012-04-16,869,0,4,107,16,0,861.0,882.0,876.0,875.0,857.0,876.4285714285714,878.0
2012-04-17,877,1,4,108,16,0,869.0,896.0,882.0,881.0,860.0,874.5714285714286,877.7857142857143
2012-04-18,867,2,4,109,16,0,877.0,880.0,885.0,883.0,878.0,871.8571428571429,877.6428571428571
2012-04-19,880,3,4,110,16,0,867.0,873.0,863.0,856.0,865.0,870.0,877.0714285714286
2012-04-20,861,4,4,111,16,0,880.0,866.0,885.0,885.0,882.0,871.0,877.9285714285714
2012-04-21,880,5,4,112,16,1,861.0,877.0,879.0,875.0,876.0,870.2857142857143,877.0714285714286
2012-04-22,891,6,4,113,16,1,880.0,861.0,883.0,884.0,872.0,870.7142857142857,877.25
2012-04-23,880,0,4,114,17,0,891.0,869.0,882.0,876.0,862.0,875.0,877.5
2012-04-24,869,1,4,115,17,0,880.0,877.0,896.0,883.0,857.0,876.5714285714286,877.6428571428571
2012-04-25,867,2,4,116,17,0,869.0,867.0,880.0,887.0,876.0,875.4285714285714,877.1428571428571
2012-04-26,879,3,4,117,17,0,867.0,880.0,873.0,884.0,874.0,875.4285714285714,876.4285714285714
2012-04-27,887,4,4,118,17,0,879.0,861.0,866.0,859.0,869.0,875.2857142857143,876.25
2012-04-28,861,5,4,119,17,1,887.0,880.0,877.0,884.0,869.0,879.0,877.25
2012-04-29,876,6,4,120,17,1,861.0,891.0,861.0,884.0,862.0,876.2857142857143,876.4285714285714
2012-04-30,874,0,4,121,18,0,876.0,880.0,869.0,876.0,868.0,874.1428571428571,876.1428571428571
2012-05-01,866,1,5,122,18,0,874.0,869.0,877.0,882.0,859.0,873.2857142857143,876.0714285714286
2012-05-02,886,2,5,123,18,0,866.0,867.0,867.0,885.0,868.0,872.8571428571429,875.5
2012-05-03,871,3,5,124,18,0,886.0,879.0,880.0,863.0,872.0,875.5714285714286,875.5357142857143
2012-05-04,874,4,5,125,18,0,871.0,887.0,861.0,885.0,861.0,874.4285714285714,875.8214285714286
2012-05-05,859,5,5,126,18,1,874.0,861.0,880.0,879.0,851.0,872.5714285714286,875.4285714285714
2012-05-06,866,6,5,127,18,1,859.0,876.0,891.0,883.0,883.0,872.2857142857143,874.7142857142857
2012-05-07,865,0,5,128,19,0,866.0,874.0,880.0,882.0,856.0,870.8571428571429,874.1071428571429
2012-05-08,874,1,5,129,19,0,865.0,866.0,869.0,896.0,878.0,869.5714285714286,873.5
2012-05-09,855,2,5,130,19,0,874.0,886.0,867.0,880.0,856.0,870.7142857142857,872.7142857142857
2012-05-10,863,3,5,131,19,0,855.0,871.0,879.0,873.0,853.0,866.2857142857143,871.8214285714286
2012-05-11,847,4,5,132,19,0,863.0,874.0,887.0,866.0,881.0,865.1428571428571,871.4642857142857
2012-05-12,869,5,5,133,19,1,847.0,859.0,861.0,877.0,883.0,861.2857142857143,870.7857142857143
2012-05-13,855,6,5,134,19,1,869.0,866.0,876.0,861.0,850.0,862.7142857142857,870.5
2012-05-14,874,0,5,135,20,0,855.0,865.0,874.0,869.0,875.0,861.1428571428571,870.2857142857143
2012-05-15,875,1,5,136,20,0,874.0,874.0,866.0,877.0,870.0,862.4285714285714,870.4642857142857
2012-05-16,860,2,5,137,20,0,875.0,855.0,886.0,867.0,851.0,862.5714285714286,870.3928571428571
